/PAHighPt/HIRun2013-PromptReco-v1/RECO:Events stored in this primary dataset were selected because of the presence of one or more high-pt object or high track multiplicity.
/PAMinBias1/HIRun2013-PromptReco-v1/RECO:Events stored in this primary dataset are a sample of all events. They are directed in two primary datasets for data processing purposes.
/PAMinBias2/HIRun2013-PromptReco-v1/RECO:Events stored in this primary dataset are a sample of all events. They are directed in two primary datasets for data processing purposes.
/PAMinBiasUPC/HIRun2013-PromptReco-v1/RECO:Events stored in this primary dataset were selected because of the presence of signs of ultra-peripheral collisions or because they pass certain minimum-bias type selections.
/PAMuon/HIRun2013-PromptReco-v1/RECO:Events stored in this primary dataset were selected because of the presence of one or more high-pt muon.
/PAHighPt/HIRun2013-28Sep2013-v1/RECO:Events stored in this primary dataset were selected because of the presence of one or more high-pt object or high track multiplicity.
/PAMinBias1/HIRun2013-28Sep2013-v1/RECO:Events stored in this primary dataset are a sample of all events. They are directed in two primary datasets for data processing purposes.
/PAMinBiasUPC/HIRun2013-28Sep2013-v1/RECO:Events stored in this primary dataset were selected because of the presence of signs of ultra-peripheral collisions or because they pass certain minimum-bias type selections.
/PAMuon/HIRun2013-28Sep2013-v1/RECO:Events stored in this primary dataset were selected because of the presence of one or more high-pt muon.
/PPFSQ/Run2013A-PromptReco-v1/RECO:Events stored in this primary dataset were selected because of the presence of indications of Forward and Small-x QCD (FSQ) physics.
/PPJet/Run2013A-PromptReco-v1/RECO:Events stored in this primary dataset were selected because of the presence of one or more high-pt jet or high track multiplicity.
/PPMinBias/Run2013A-PromptReco-v1/RECO:Events stored in this primary dataset were selected because they pass certain minimum-bias type selections.
/PPMuon/Run2013A-PromptReco-v1/RECO:Events stored in this primary dataset were selected because of the presence of one or more high-pt muon.
/PPPhoton/Run2013A-PromptReco-v1/RECO:Events stored in this primary dataset were selected because of the presence of one or more high-pt photon.
/PPJet/Run2013A-HighPtPP-15Feb2013-v1/RECO:Events stored in this primary dataset were selected because of the presence of one or more high-pt jet or high track multiplicity. It is a skim of /PPJet/Run2013A-PromptReco-v1/RECO.
/ZeroBias1/Run2013A-PromptReco-v1/RECO:Events stored in this primary dataset are an unbiased sample of all events. They are directed in several primary datasets for data processing purposes.
/ZeroBias2/Run2013A-PromptReco-v1/RECO:Events stored in this primary dataset are an unbiased sample of all events. They are directed in several primary datasets for data processing purposes.
/ZeroBias3/Run2013A-PromptReco-v1/RECO:Events stored in this primary dataset are an unbiased sample of all events. They are directed in several primary datasets for data processing purposes.
/ZeroBias4/Run2013A-PromptReco-v1/RECO:Events stored in this primary dataset are an unbiased sample of all events. They are directed in several primary datasets for data processing purposes.
