"DSID","Event input for evgen (optional)","E_CoM [GeV]","Output events","Type (Evgen, FullSim, AF2, LHE, FCSv2, FastChain, ...)","Priority","Output formats","Evgen Release","Comments","Evgen tag","Evgen merge tag","Simul tag","Merge tag","Digi tag","Reco tag","Rec Merge tag","Deriv tag","Deriv merge tag","Rivet routines"
"602972","mc23_13p6TeV.602972.PhH7EG_H7UE_72_schan_lept_top.evgen.EVNT.e8558","13600.0","750000","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"602973","mc23_13p6TeV.602973.PhPy8EG_tW_DR_dyn_pThard1_incl_top_fixLS.evgen.EVNT.e8558","13600.0","10000000","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"602974","mc23_13p6TeV.602974.PhPy8EG_tW_DR_dyn_pThard1_incl_antitop_fixLS.evgen.EVNT.e8558","13600.0","10000000","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"602975","mc23_13p6TeV.602975.PhPy8EG_tW_DR_dyn_pThard1_dil_top_fixLS.evgen.EVNT.e8558","13600.0","1470000","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"602976","mc23_13p6TeV.602976.PhPy8EG_tW_DR_dyn_pThard1_dil_antitop_fixLS.evgen.EVNT.e8558","13600.0","1470000","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"603191","mc23_13p6TeV.603191.PhPy8_A14_NNPDF31_ttbb_4FS_pTdef1_pThard1_dilep.evgen.EVNT.e8590","13600.0","1450000","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"603193","mc23_13p6TeV.603193.PhPy8_A14_NNPDF31_ttbb_4FS_pTdef1_pThard1_ljets.evgen.EVNT.e8590","13600.0","6150000","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"603905","mc23_13p6TeV.603905.PhH7_ttbb_NNPDF30_4FS_bzd5_ljets.evgen.EVNT.e8590","13600.0","6140000","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"603906","mc23_13p6TeV.603906.PhH7_ttbb_NNPDF30_4FS_bzd5_dilep.evgen.EVNT.e8590","13600.0","1450000","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"701265","mc23_13p6TeV.701265.Sh_22_ttll_Lund_2LFilter.evgen.EVNT.e8532","13600.0","10000","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"701266","mc23_13p6TeV.701266.Sh_22_ttll_Lund_3LFilter.evgen.EVNT.e8532","13600.0","20000","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"701267","mc23_13p6TeV.701267.Sh_22_ttll_Lund_4LFilter.evgen.EVNT.e8532","13600.0","10000","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"701268","mc23_13p6TeV.701268.Sh_22_ttll_muQ4_2LFilter.evgen.EVNT.e8532","13600.0","10000","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"701269","mc23_13p6TeV.701269.Sh_22_ttll_muQ4_3LFilter.evgen.EVNT.e8532","13600.0","10000","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"701270","mc23_13p6TeV.701270.Sh_22_ttll_muQ4_4LFilter.evgen.EVNT.e8532","13600.0","10000","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"701271","mc23_13p6TeV.701271.Sh_22_ttll_muQ025_2LFilter.evgen.EVNT.e8532","13600.0","10000","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"701272","mc23_13p6TeV.701272.Sh_22_ttll_muQ025_3LFilter.evgen.EVNT.e8532","13600.0","20000","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"701273","mc23_13p6TeV.701273.Sh_22_ttll_muQ025_4LFilter.evgen.EVNT.e8532","13600.0","10000","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"701277","mc23_13p6TeV.701277.Sh_22_ttll_Qcut20_2LFilter.evgen.EVNT.e8532","13600.0","20000","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"701278","mc23_13p6TeV.701278.Sh_22_ttll_Qcut20_3LFilter.evgen.EVNT.e8532","13600.0","20000","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"701279","mc23_13p6TeV.701279.Sh_22_ttll_Qcut20_4LFilter.evgen.EVNT.e8532","13600.0","10000","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"701280","mc23_13p6TeV.701280.Sh_22_ttll_Qcut40_2LFilter.evgen.EVNT.e8532","13600.0","10000","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"701281","mc23_13p6TeV.701281.Sh_22_ttll_Qcut40_3LFilter.evgen.EVNT.e8532","13600.0","20000","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"701282","mc23_13p6TeV.701282.Sh_22_ttll_Qcut40_4LFilter.evgen.EVNT.e8532","13600.0","10000","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
