"DSID","Event input for evgen (optional)","E_CoM [GeV]","Output events","Type (Evgen, FullSim, AF2, LHE, FCSv2, FastChain, ...)","Priority","Output formats","Evgen Release","Comments","Evgen tag","Evgen merge tag","Simul tag","Merge tag","Digi tag","Reco tag","Rec Merge tag","Deriv tag","Deriv merge tag","Rivet routines"
"362323","mc15_13TeV.362323.Sherpa_CT10_Zee_Pt700_1000_CFilterBVeto_fac4.evgen.EVNT.e4559","13000.0","10000","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"362325","mc15_13TeV.362325.Sherpa_CT10_Zee_Pt700_1000_CFilterBVeto_renorm4.evgen.EVNT.e4559","13000.0","10000","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"362326","mc15_13TeV.362326.Sherpa_CT10_Zee_Pt700_1000_CFilterBVeto_qsf025.evgen.EVNT.e4559","13000.0","10000","HEPMC","3","HEPMC","23.6.45","Only 83.05647840531562 events per file, EVNTtoHEPMC conversion"
"362327","mc15_13TeV.362327.Sherpa_CT10_Zee_Pt700_1000_CFilterBVeto_qsf4.evgen.EVNT.e4559","13000.0","10000","HEPMC","3","HEPMC","23.6.45","Only 33.28894806924101 events per file, EVNTtoHEPMC conversion"
"362328","mc15_13TeV.362328.Sherpa_CT10_Zee_Pt700_1000_BFilter_ckkw15.evgen.EVNT.e4559","13000.0","10000","HEPMC","3","HEPMC","23.6.45","Only 8.326430090675025 events per file, EVNTtoHEPMC conversion"
"362329","mc15_13TeV.362329.Sherpa_CT10_Zee_Pt700_1000_BFilter_ckkw30.evgen.EVNT.e4559","13000.0","10000","HEPMC","3","HEPMC","23.6.45","Only 8.309505193789791 events per file, EVNTtoHEPMC conversion"
"362331","mc15_13TeV.362331.Sherpa_CT10_Zee_Pt700_1000_BFilter_fac4.evgen.EVNT.e4559","13000.0","10000","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"362334","mc15_13TeV.362334.Sherpa_CT10_Zee_Pt700_1000_BFilter_qsf025.evgen.EVNT.e4559","13000.0","10000","HEPMC","3","HEPMC","23.6.45","Only 33.28894806924101 events per file, EVNTtoHEPMC conversion"
"362335","mc15_13TeV.362335.Sherpa_CT10_Zee_Pt700_1000_BFilter_qsf4.evgen.EVNT.e4559","13000.0","10000","HEPMC","3","HEPMC","23.6.45","Only 16.652580071174377 events per file, EVNTtoHEPMC conversion"
"362336","mc15_13TeV.362336.Sherpa_CT10_Zee_Pt1000_2000_CVetoBVeto_ckkw15.evgen.EVNT.e4559","13000.0","10000","HEPMC","3","HEPMC","23.6.45","Only 33.23173464813985 events per file, EVNTtoHEPMC conversion"
"362337","mc15_13TeV.362337.Sherpa_CT10_Zee_Pt1000_2000_CVetoBVeto_ckkw30.evgen.EVNT.e4559","13000.0","10000","HEPMC","3","HEPMC","23.6.45","Only 33.24094769780957 events per file, EVNTtoHEPMC conversion"
"362339","mc15_13TeV.362339.Sherpa_CT10_Zee_Pt1000_2000_CVetoBVeto_fac4.evgen.EVNT.e4559","13000.0","10000","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"362341","mc15_13TeV.362341.Sherpa_CT10_Zee_Pt1000_2000_CVetoBVeto_renorm4.evgen.EVNT.e4559","13000.0","10000","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"362342","mc15_13TeV.362342.Sherpa_CT10_Zee_Pt1000_2000_CVetoBVeto_qsf025.evgen.EVNT.e4559","13000.0","10000","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"362343","mc15_13TeV.362343.Sherpa_CT10_Zee_Pt1000_2000_CVetoBVeto_qsf4.evgen.EVNT.e4559","13000.0","10000","HEPMC","3","HEPMC","23.6.45","Only 83.00110741971207 events per file, EVNTtoHEPMC conversion"
"362344","mc15_13TeV.362344.Sherpa_CT10_Zee_Pt1000_2000_CFilterBVeto_ckkw15.evgen.EVNT.e4559","13000.0","10000","HEPMC","3","HEPMC","23.6.45","Only 33.23117921385743 events per file, EVNTtoHEPMC conversion"
"362345","mc15_13TeV.362345.Sherpa_CT10_Zee_Pt1000_2000_CFilterBVeto_ckkw30.evgen.EVNT.e4559","13000.0","10000","HEPMC","3","HEPMC","23.6.45","Only 33.275632490013315 events per file, EVNTtoHEPMC conversion"
"362347","mc15_13TeV.362347.Sherpa_CT10_Zee_Pt1000_2000_CFilterBVeto_fac4.evgen.EVNT.e4559","13000.0","10000","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"362348","mc15_13TeV.362348.Sherpa_CT10_Zee_Pt1000_2000_CFilterBVeto_renorm025.evgen.EVNT.e4559","13000.0","10000","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"362349","mc15_13TeV.362349.Sherpa_CT10_Zee_Pt1000_2000_CFilterBVeto_renorm4.evgen.EVNT.e4559","13000.0","10000","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"362350","mc15_13TeV.362350.Sherpa_CT10_Zee_Pt1000_2000_CFilterBVeto_qsf025.evgen.EVNT.e4559","13000.0","10000","HEPMC","3","HEPMC","23.6.45","Only 83.05647840531562 events per file, EVNTtoHEPMC conversion"
"362351","mc15_13TeV.362351.Sherpa_CT10_Zee_Pt1000_2000_CFilterBVeto_qsf4.evgen.EVNT.e4559","13000.0","10000","HEPMC","3","HEPMC","23.6.45","Only 33.28894806924101 events per file, EVNTtoHEPMC conversion"
"362352","mc15_13TeV.362352.Sherpa_CT10_Zee_Pt1000_2000_BFilter_ckkw15.evgen.EVNT.e4559","13000.0","10000","HEPMC","3","HEPMC","23.6.45","Only 8.315144392209536 events per file, EVNTtoHEPMC conversion"
"362353","mc15_13TeV.362353.Sherpa_CT10_Zee_Pt1000_2000_BFilter_ckkw30.evgen.EVNT.e4559","13000.0","10000","HEPMC","3","HEPMC","23.6.45","Only 8.313515324066321 events per file, EVNTtoHEPMC conversion"
"362358","mc15_13TeV.362358.Sherpa_CT10_Zee_Pt1000_2000_BFilter_qsf025.evgen.EVNT.e4559","13000.0","10000","HEPMC","3","HEPMC","23.6.45","Only 33.28894806924101 events per file, EVNTtoHEPMC conversion"
"362359","mc15_13TeV.362359.Sherpa_CT10_Zee_Pt1000_2000_BFilter_qsf4.evgen.EVNT.e4559","13000.0","10000","HEPMC","3","HEPMC","23.6.45","Only 16.549883216549883 events per file, EVNTtoHEPMC conversion"
"362360","mc15_13TeV.362360.Sherpa_CT10_Zee_Pt2000_E_CMS_CVetoBVeto_ckkw15.evgen.EVNT.e4559","13000.0","10000","HEPMC","3","HEPMC","23.6.45","Only 33.391891891891895 events per file, EVNTtoHEPMC conversion"
"362361","mc15_13TeV.362361.Sherpa_CT10_Zee_Pt2000_E_CMS_CVetoBVeto_ckkw30.evgen.EVNT.e4559","13000.0","10000","HEPMC","3","HEPMC","23.6.45","Only 33.31532748143147 events per file, EVNTtoHEPMC conversion"
"362366","mc15_13TeV.362366.Sherpa_CT10_Zee_Pt2000_E_CMS_CVetoBVeto_qsf025.evgen.EVNT.e4559","13000.0","10000","HEPMC","3","HEPMC","23.6.45","Only 82.9734219269103 events per file, EVNTtoHEPMC conversion"
"362367","mc15_13TeV.362367.Sherpa_CT10_Zee_Pt2000_E_CMS_CVetoBVeto_qsf4.evgen.EVNT.e4559","13000.0","10000","HEPMC","3","HEPMC","23.6.45","Only 33.24780553679946 events per file, EVNTtoHEPMC conversion"
"362368","mc15_13TeV.362368.Sherpa_CT10_Zee_Pt2000_E_CMS_CFilterBVeto_ckkw15.evgen.EVNT.e4559","13000.0","10000","HEPMC","3","HEPMC","23.6.45","Only 8.328859060402685 events per file, EVNTtoHEPMC conversion"
"362369","mc15_13TeV.362369.Sherpa_CT10_Zee_Pt2000_E_CMS_CFilterBVeto_ckkw30.evgen.EVNT.e4559","13000.0","10000","HEPMC","3","HEPMC","23.6.45","Only 8.323825503355705 events per file, EVNTtoHEPMC conversion"
"362370","mc15_13TeV.362370.Sherpa_CT10_Zee_Pt2000_E_CMS_CFilterBVeto_fac025.evgen.EVNT.e4559","13000.0","10000","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"362371","mc15_13TeV.362371.Sherpa_CT10_Zee_Pt2000_E_CMS_CFilterBVeto_fac4.evgen.EVNT.e4559","13000.0","10000","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"362372","mc15_13TeV.362372.Sherpa_CT10_Zee_Pt2000_E_CMS_CFilterBVeto_renorm025.evgen.EVNT.e4559","13000.0","10000","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"362373","mc15_13TeV.362373.Sherpa_CT10_Zee_Pt2000_E_CMS_CFilterBVeto_renorm4.evgen.EVNT.e4559","13000.0","-1","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"362374","mc15_13TeV.362374.Sherpa_CT10_Zee_Pt2000_E_CMS_CFilterBVeto_qsf025.evgen.EVNT.e4559","13000.0","10000","HEPMC","3","HEPMC","23.6.45","Only 33.26231691078562 events per file, EVNTtoHEPMC conversion"
"362375","mc15_13TeV.362375.Sherpa_CT10_Zee_Pt2000_E_CMS_CFilterBVeto_qsf4.evgen.EVNT.e4559","13000.0","10000","HEPMC","3","HEPMC","23.6.45","Only 16.653171390013494 events per file, EVNTtoHEPMC conversion"
"362376","mc15_13TeV.362376.Sherpa_CT10_Zee_Pt2000_E_CMS_BFilter_ckkw15.evgen.EVNT.e4559","13000.0","10000","HEPMC","3","HEPMC","23.6.45","Only 3.327807486631016 events per file, EVNTtoHEPMC conversion"
"362377","mc15_13TeV.362377.Sherpa_CT10_Zee_Pt2000_E_CMS_BFilter_ckkw30.evgen.EVNT.e4559","13000.0","10000","HEPMC","3","HEPMC","23.6.45","Only 3.3317262622204367 events per file, EVNTtoHEPMC conversion"
