/BJetPlusX/Run2012D-22Jan2013-v1/AOD:Events stored in this primary dataset were selected because of the presence two or more high-energy jets a b-quark-tag requirement in the event.
/BTag/Run2012D-22Jan2013-v1/AOD:Dataset defined for the calibration of b-quark tag algorithms. Events stored in this primary dataset were selected because of the presence of at least two high-energy jets, where one of them is tagged as a b-quark jet with a soft muon from the b-quark decay in the event.
/DoubleElectron/Run2012D-22Jan2013-v1/AOD:Events stored in this primary dataset were selected because of the presence of at least two high-energy electrons in the event.
/DoubleMuParked/Run2012D-22Jan2013-v1/AOD:Events stored in this primary dataset were selected because of the presence of at least two high-energy muons in the event.
/DoublePhoton/Run2012D-22Jan2013-v1/AOD:Events stored in this primary dataset were selected because of the presence of at least two energetic photons in the event.
/DoublePhotonHighPt/Run2012D-22Jan2013-v1/AOD:Events stored in this primary dataset were selected because of the presence of at least two high-pt photons in the event.
/ElectronHad/Run2012D-22Jan2013-v2/AOD:Events stored in this primary dataset were selected because of the presence of at least one or two isolated high-energy electrons and high missing transverse momentum from jets; or one or two isolated high-energy electrons and a high scalar sum of the jet transverse momenta (HT); or one or two isolated high-energy electrons and loose hyperbolic cut on razor variables, like R2 and MR, defined in terms of the momentum of two megajets; or at least two isolated electrons and two or more jets in the event.
/HTMHTParked/Run2012D-22Jan2013-v1/AOD:Events stored in this primary dataset were selected because of the presence of a high scalar sum of the jet transverse momenta (HT) and high missing transverse momentum from jets; or high scalar sum of the jet transverse momenta and high missing transverse momentum; or tight hyperbolic cut on razor variables, like R2 and MR, defined in terms of the momentum of two megajets in the event.
/JetHT/Run2012D-22Jan2013-v1/AOD:Events stored in this primary dataset were selected because of the presence of a high scalar sum of the jet transverse momenta (HT); or at  least one or two energetic, mostly central, jets; or high missing transverse energy.
/METParked/Run2012D-22Jan2013-v1/AOD:Events stored in this primary dataset were selected because of the presence of at least one or two high-energy jets and high missing transverse energy; or very high missing transverse energy.
/MinimumBias/Run2012D-22Jan2013-v1/AOD:Events stored in this primary dataset were selected because of the presence of low-energy particles (soft-QCD events).
/MuEG/Run2012D-22Jan2013-v1/AOD:Events stored in this primary dataset were selected because of the presence two different types of high-energy particles, such as a muon and an electron (or a photon).
/MuHad/Run2012D-22Jan2013-v1/AOD:Events stored in this primary dataset were selected because of the presence of at least one or two isolated high-energy muons.  They also have either high scalar sum of the jet transverse momenta (HT);  or the requirement of a loose hyperbolic cut on razor  variables, like R2 and MR, defined in terms of the momentum of two megajets; or one or more central jets; or high missing transverse momentum from jets and a high scalar sum of the jet transverse momenta (HT); or two different types on high-energy particles, such as a muon and an electron and a high scalar sum of the jet transverse momenta (HT) or high missing transverse momentum in the event.
/MuOnia/Run2012D-22Jan2013-v1/AOD:Events stored in this primary dataset were selected because of the presence of at least two muons in the event requiring only very low energy and some requirements in the invariant mass for selecting low-mass resonances.
/MuOniaParked/Run2012D-22Jan2013-v1/AODEvents stored in this primary dataset were selected because of the presence of at least two muons in the event requiring only very low energy and some requirements in the invariant mass for quarkonium physics.
/NoBPTX/Run2012D-22Jan2013-v1/AOD:Events stored in this primary dataset were selected because of the presence of at least one energetic jet but without requiring beam coincidence or at least one level-2 muon object without requiring the presence of collision vertices and/or beam coincidence.
/PhotonHad/Run2012D-22Jan2013-v1/AOD:Events stored in this primary dataset were selected because of the presence of at least one photon and high missing transverse momentum from jets; or one photon and a high scalar sum of the jet transverse momenta (HT); or one photon and the requirement of a loose hyperbolic cut on razor  variables, like R2 and MR, defined in terms of the momentum of two megajets; or one photon and three jets in the event.
/SingleElectron/Run2012D-22Jan2013-v1/AOD:Events stored in this primary dataset were selected because of the presence of at least one high-energy electron in the event, or at least one high-energy electron and one or more central jets.
/SingleMu/Run2012D-22Jan2013-v1/AOD:Events stored in this primary dataset were selected because of the presence of at least one muon, or at least one muon and one or more central jets or high missing transverse momentum.
/SinglePhotonParked/Run2012D-22Jan2013-v1/AOD:Events stored in this primary dataset were selected because of the presence of at least one, mostly energetic, photon with rather loose isolation conditions.  The events might also have medium missing transverse momentum.
/TauParked/Run2012D-22Jan2013-v1/AOD:Events stored in this primary dataset were selected because of the presence of more than one isolated tau (with maybe an energetic jet), or at least one isolated tau and high missing transverse energy in the event.
/TauPlusX/Run2012D-22Jan2013-v1/AOD:Events stored in this primary dataset were selected because of the presence of at least one isolated tau and one isolated electron or muon.
/VBF1Parked/Run2012D-22Jan2013-v1/AOD:Events in this primary dataset were selected because of the presence of at least two jets with high transverse momentum, high dijet mass and a large angular separation between them.
